Année faits;Montant total;Date faits;Catégorie;Langue;Règlement;Infractions;Lieu
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, 106 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.2°;Mulderslaan, 150 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue des Meuniers, 152 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue Jean Colin, 36 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue Léon Houyoux, 2 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue Léon Houyoux, 2 1160 AUDERGHEM
2018;110,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue du Paepedelle, 93 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle 42, 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle 42, 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle 42, 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle 36, 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle 36, 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.2°;Papedelle, 26 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.2°;Papedelle, 26 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Rue Jules-Emile Raymond,  1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Rue Jules-Emile Raymond , 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue du Paepedelle, 22 1160 AUDERGHEM
2018;110,00 ;02-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;Drève de Nivelles, 184 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue de l'Amblève, F 47 1160 AUDERGHEM
2018;110,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Place de l'Amitié,  1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Place de l'Amitié, F 12 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Rue du Houyoux,  1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Volontaires , 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue des Trois Ponts 51, 1160 AUDERGHEM
2018;110,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue Valduc 280, 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Paradisiers,  1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Rue Valduc,  1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue des Paradisiers, F 21 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue des Paradisiers F 21, 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Allée des Colzas, 40 1160 AUDERGHEM
2018;110,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Chaussée de Watermael, 54 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue du Docteur, F 46 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.2°;Avenue Jolé, 2 1160 AUDERGHEM
2018;110,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Boulevard du Souverain, 147 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Charles Michielslaan, 152 1160 AUDERGHEM
2018;110,00 ;02-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue de la Vignette, 242 1160 AUDERGHEM
2018;55,00 ;02-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.4;Dorpelingstraat, F 92 1160 AUDERGHEM
2018;55,00 ;03-01-18;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue Maurice Charlent,  1160 AUDERGHEM
2018;55,00 ;03-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Chaussée de Wavre, 1945 1160 AUDERGHEM
2018;55,00 ;03-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Chaussée de Wavre, 1945 1160 AUDERGHEM
2018;110,00 ;03-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue des Paysagistes , 1160 AUDERGHEM
2018;55,00 ;03-01-18;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue Maurice Charlent, F 53 1160 AUDERGHEM
2018;55,00 ;03-01-18;Stationnement;Français;AUDERGHEM-RGP;25.1.9°;Rue Maurice Charlent, F 53 1160 AUDERGHEM
2018;55,00 ;03-01-18;Stationnement;Français;AUDERGHEM-RGP;77.4;Avenue Ginette Javaux, 12/10/2018 1160 AUDERGHEM
2018;55,00 ;03-01-18;Stationnement;Français;AUDERGHEM-RGP;77.4;Jules-Emile Raymondstraat 14, 1160 AUDERGHEM
2018;55,00 ;03-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Boulevard des Invalides, 214-2 1160 AUDERGHEM
2018;110,00 ;03-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue Valduc, 47 1160 AUDERGHEM
2018;110,00 ;03-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;François Bekaertstraat, 12 1160 AUDERGHEM
2018;110,00 ;03-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue Daniel Boon 1, 1160 AUDERGHEM
2018;55,00 ;03-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.7°;Avenue Jean Vanhaelen,  1160 AUDERGHEM
2018;55,00 ;04-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;de Beaulieulaan, 25 1160 AUDERGHEM
2018;55,00 ;04-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre, 2057 1160 AUDERGHEM
2018;55,00 ;04-01-18;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue Jules-Emile Raymond, 14 1160 AUDERGHEM
2018;55,00 ;04-01-18;Stationnement;Français;AUDERGHEM-RGP;77.4;Avenue G. E. Lebon, 112 1160 AUDERGHEM
2018;55,00 ;04-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Volontaires , 1160 AUDERGHEM
2018;55,00 ;04-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Place de l'Amitié, F 12 1160 AUDERGHEM
2018;110,00 ;04-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Chaussée de Watermael, 53 1160 AUDERGHEM
2018;110,00 ;04-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Place Edouard Pinoy 9, 1160 AUDERGHEM
2018;110,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Place Edouard Pinoy, 5 1160 AUDERGHEM
2018;55,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;25.1.9°;Rue Maurice Charlent, F 53 1160 AUDERGHEM
2018;55,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;25.1.9°;Rue Maurice Charlent F 53, 1160 AUDERGHEM
2018;55,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue du Paepedelle,  1160 AUDERGHEM
2018;55,00 ;05-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Amblèvestraat, F 47 1160 AUDERGHEM
2018;55,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue de l'Amblève, F 47 1160 AUDERGHEM
2018;110,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Place de l'Amitié, F 12 1160 AUDERGHEM
2018;55,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Place de l'Amitié, F 2 1160 AUDERGHEM
2018;110,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue des Volontaires, 51 1160 AUDERGHEM
2018;55,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Rue Valduc,  1160 AUDERGHEM
2018;55,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Place Thomas Balis,  1160 AUDERGHEM
2018;55,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Meuniers,  1160 AUDERGHEM
2018;110,00 ;05-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Chaussée de Wavre,  1160 AUDERGHEM
2018;110,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Allée des Colzas, 80 1160 AUDERGHEM
2018;110,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Allée des Colzas 78, 1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Place de l'Amitié, face 2 1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Chaussée de Wavre 1179, 1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Square du Sacré-Coeur 2, 1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Square du Sacré-Coeur, 2 1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue Jolé,  1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;77.4;Rue des Paons, 12 1160 AUDERGHEM
2018;110,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue Valduc, 47 1160 AUDERGHEM
2018;110,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Place Thomas Balis,  1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Paradisiers,  1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue du Paepedelle,  1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Amblèvestraat 47, 1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Place de l'Amitié, F 12 1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Jean Van Horenbeeck 196, 1160 AUDERGHEM
2018;55,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Jean Van Horenbeeck, 196 1160 AUDERGHEM
2018;110,00 ;08-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue des Volontaires, 51 1160 AUDERGHEM
2018;55,00 ;09-01-18;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Avenue Joseph Chaudron, 34 1160 AUDERGHEM
2018;110,00 ;09-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.4°;Gebroeders Goemaerelaan, 25 1160 AUDERGHEM
2018;55,00 ;09-01-18;Stationnement;Français;AUDERGHEM-RGP;25.1.10°;Rue du Villageois, F 1 1160 AUDERGHEM
2018;110,00 ;09-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue du Villageois F 1, 1160 AUDERGHEM
2018;110,00 ;09-01-18;Administrative;Français;AUDERGHEM-RGP;14 + 11;Rue Emile Rotiers 26, bte 6, 1160 AUDERGHEM
2018;110,00 ;10-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.4°;Woudmeesterlaan,  1160 AUDERGHEM
2018;110,00 ;10-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Place Edouard Pinoy, 22 1160 AUDERGHEM
2018;55,00 ;10-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Place Thomas Balis,  1160 AUDERGHEM
2018;55,00 ;10-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.4;Woudmeesterlaan , 1160 AUDERGHEM
2018;110,00 ;10-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Boulevard du Triomphe 211, 1160 AUDERGHEM
2018;110,00 ;10-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue Daniel Boon 71, 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 11, 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 11, 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 11, 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx 11, 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue du Paepedelle 59, 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue du Paepedelle, 57 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat, 11 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.7°;Avenue des Meuniers,  1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.4;Boulevard des Invalides, 107 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Edouard Henrard, 8 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue du Paepedelle, 53 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Place de l'Amitié, F 2 1160 AUDERGHEM
2018;110,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue des Volontaires, 51 1160 AUDERGHEM
2018;110,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Rue du Vieux Moulin,  1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Clos des Trois Fontaines, F 2 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Clos des Trois Fontaines F 2, 1160 AUDERGHEM
2018;55,00 ;11-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 11 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Jean Van Horenbeecklaan, 196 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Jean Van Horenbeecklaan, 196 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Jean Van Horenbeecklaan, 196 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Jean Van Horenbeeck 196, 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.3°;Chaussée de Wavre, 1468 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Avenue Charles Schaller, 91 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Jules Cockxstraat 9, 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Jules Cockxstraat , 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Français;AUDERGHEM-RGP;77.5;Rue Jules Cockx, 9 1160 AUDERGHEM
2018;55,00 ;12-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Railwaystraat 7, 1160 OUDERGEM
2018;55,00 ;12-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Railwaystraat 7, 1160 OUDERGEM
2018;0,00 ;12-01-18;Mixte;Français;Code de la route;108;Rue Emile Steeno 15, 1160 AUDERGHEM
2018;55,00 ;13-01-18;Stationnement;Français;AUDERGHEM-RGP;25.1.9°;Chaussée de Wavre, 1860 1160 AUDERGHEM
2018;55,00 ;13-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Square Baron Robert Hankar,  1160 AUDERGHEM
2018;55,00 ;13-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Place Edouard Pinoy , 1160 AUDERGHEM
2018;55,00 ;13-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.9°;Chaussée de Wavre, 1860 1160 AUDERGHEM
2018;55,00 ;14-01-18;Stationnement;Français;AUDERGHEM-RGP;25.1.9°;Chaussée de Wavre 1860, 1160 AUDERGHEM
2018;55,00 ;15-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Guillaume Dekelver, 1 1160 AUDERGHEM
2018;55,00 ;15-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Boulevard des Invalides, 61 1160 AUDERGHEM
2018;110,00 ;15-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;Vorstlaan, 139 1160 AUDERGHEM
2018;110,00 ;15-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue Pierre Schoonejans,  1160 AUDERGHEM
2018;110,00 ;15-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Rue du Villageois, 76 1160 AUDERGHEM
2018;110,00 ;15-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue du Villageois, F 1 1160 AUDERGHEM
2018;110,00 ;15-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;Triomflaan,  1160 AUDERGHEM
2018;110,00 ;15-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue du Grand Forestier,  1160 AUDERGHEM
2018;55,00 ;15-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue du Paepedelle 93, 1160 AUDERGHEM
2018;110,00 ;16-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.4°;Woudmeesterlaan , 1160 AUDERGHEM
2018;55,00 ;16-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;25.1.3°;Th. Baronstraat, 18 1160 AUDERGHEM
2018;55,00 ;16-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Henri Vandersaenen 5, 1160 AUDERGHEM
2018;55,00 ;16-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Henri Vandersaenen 3, 1160 AUDERGHEM
2018;55,00 ;16-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Henri Vandersaenen 3, 1160 AUDERGHEM
2018;110,00 ;16-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1;Rue Armand Swevers 16, 1160 AUDERGHEM
2018;55,00 ;16-01-18;Stationnement;Français;AUDERGHEM-RGP;23.2;Armand Sweversstraat 16, 1160 OUDERGEM
2018;55,00 ;16-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1.2°;Henri de Brouckèrelaan 74, 1160 OUDERGEM
2018;110,00 ;16-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue du Railway 8, 1160 AUDERGHEM
2018;110,00 ;16-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;24.1;Charles Brassinelaan en face du n°60, 1160 OUDERGEM
2018;55,00 ;17-01-18;Stationnement;Français;AUDERGHEM-RGP;25.1.3°;Avenue des Paradisiers, 66 1160 AUDERGHEM
2018;55,00 ;17-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Waverse steenweg 1486, 1160 AUDERGHEM
2018;110,00 ;17-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Avenue du Grand Forestier,  1160 AUDERGHEM
2018;55,00 ;17-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.2°;Sloordelle, 85 1160 AUDERGHEM
2018;110,00 ;17-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;24.al.1;Sloordelle 49, 1160 AUDERGHEM
2018;55,00 ;17-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Emile Idiers 14, 1160 AUDERGHEM
2018;55,00 ;17-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Emile Idiers 14, 1160 AUDERGHEM
2018;55,00 ;17-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue Emile Idiers 14, 1160 AUDERGHEM
2018;55,00 ;17-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;70.2.1.1°;Emile Idiersstraat F1, 1160 OUDERGEM
2018;55,00 ;18-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.3°;Rue Emile Idiers, 21 1160 AUDERGHEM
2018;55,00 ;18-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Rue du Vieux Moulin 38, 1160 AUDERGHEM
2018;55,00 ;18-01-18;Stationnement;Néerlandais;AUDERGHEM-RGP;77.5;Thomas Balisplein, F 4 1160 AUDERGHEM
2018;110,00 ;18-01-18;Stationnement;Français;AUDERGHEM-RGP;24.al.1.4°;Rue François Bekaert 12, 1160 AUDERGHEM
2018;55,00 ;18-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Square du Sacré-Coeur, 2 1160 AUDERGHEM
2018;55,00 ;18-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Square du Sacré-Coeur 2, 1160 AUDERGHEM
2018;55,00 ;18-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Square du Sacré-Coeur 2, 1160 AUDERGHEM
2018;55,00 ;18-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Square du Sacré-Coeur, 2 1160 AUDERGHEM
2018;55,00 ;18-01-18;Stationnement;Français;AUDERGHEM-RGP;70.2.1.1°;Avenue Charles Schaller 54, 1160 AUDERGHEM
